longitude,latitude,altitude,distance_from_boundarycentre
73.56916,18.874075,-3.98,2867.1
73.56919,18.874058,-3.87,2870.7
73.56922,18.87404,-3.71,2874.4
73.56925,18.874022,-3.54,2878.2
73.56928,18.874004,-3.36,2881.9
73.569305,18.873987,-3.18,2884.9
73.569336,18.873968,-2.94,2888.7
73.56937,18.873951,-2.65,2892.4
73.56939,18.873934,-4.52,2895.5
73.56942,18.873917,-6.74,2899.1
73.56944,18.8739,-8.84,2902.2
73.569466,18.873882,-10.96,2905.3
73.569496,18.873865,-13.04,2908.9
73.56952,18.873846,-15.14,2912.1
73.56955,18.873827,-17.22,2915.9
73.56957,18.873808,-19.27,2919.1
73.569595,18.873789,-21.28,2922.3
73.56962,18.87377,-21.2,2925.6
73.56964,18.87375,-21.14,2928.8
73.569664,18.873732,-21.06,2932.0
73.56969,18.873713,-21.02,2935.2
73.56971,18.873693,-20.99,2938.4
73.56973,18.87367,-18.9,2941.9
73.569756,18.87365,-16.77,2945.2
73.569786,18.873629,-14.68,2949.2
73.56981,18.873606,-12.62,2952.7
73.56983,18.873585,-10.57,2956.0
73.56986,18.873564,-10.61,2960.0
73.569885,18.873543,-8.64,2963.3
73.569916,18.873522,-6.67,2967.3
73.56994,18.8735,-4.69,2970.6
73.56997,18.87348,-2.67,2974.6
73.56999,18.873459,-2.79,2977.9
73.57002,18.873438,-2.72,2981.9
73.570045,18.873417,-2.64,2985.2
73.57007,18.873396,-2.62,2988.6
73.5701,18.873375,-2.6,2992.5
73.57012,18.873352,-2.59,2996.0
73.570145,18.873331,-4.75,2999.4
73.57017,18.873308,-6.9,3002.8
73.57019,18.873285,-9.09,3006.3
73.57021,18.873262,-9.03,3009.8
73.57024,18.87324,-8.91,3013.3
73.57025,18.873213,-9.0,3016.5
73.57027,18.873186,-9.08,3019.7
73.57028,18.873156,-9.13,3023.2
73.57029,18.873125,-9.18,3026.0
73.570305,18.873095,-9.24,3029.5
73.57031,18.873062,-7.1,3032.5
73.57031,18.873032,-5.01,3034.8
73.57032,18.873,-2.88,3037.8
73.57033,18.872967,-2.88,3040.9
73.57033,18.872936,-2.87,3043.2
73.57033,18.872904,-2.84,3045.6
73.570335,18.872871,-2.83,3048.6
73.57034,18.87284,-2.8,3051.5
73.57034,18.872808,-2.78,3054.0
73.57035,18.872778,-5.35,3056.9
73.57035,18.872747,-7.98,3059.2
73.57036,18.872717,-7.75,3062.0
73.570366,18.872686,-7.59,3064.9
73.570366,18.872654,-7.58,3067.4
73.57037,18.872622,-7.6,3070.4
73.57037,18.87259,-7.65,3072.9
73.57038,18.872557,-7.69,3075.9
73.57038,18.872526,-7.74,3078.3
73.57039,18.872496,-10.47,3081.2
73.57039,18.872463,-7.81,3083.6
73.5704,18.872433,-5.08,3086.5
73.5704,18.8724,-7.88,3089.0
73.570404,18.872368,-10.63,3092.1
73.570404,18.872334,-13.38,3094.7
73.570404,18.872301,-13.36,3097.2
73.570404,18.872267,-13.32,3099.8
73.570404,18.872232,-13.28,3102.4
73.570404,18.872198,-13.23,3105.0
73.570404,18.872164,-10.49,3107.7
73.570404,18.87213,-10.55,3110.3
73.570404,18.872095,-10.62,3112.9
73.570404,18.87206,-7.94,3115.6
73.57041,18.872028,-5.23,3118.6
73.57041,18.871996,-2.7,3121.1
73.57041,18.871964,-2.91,3123.6
73.57041,18.871931,-3.1,3126.1
73.57042,18.871897,-3.25,3129.4
73.57042,18.871862,-3.16,3132.0
73.57042,18.87183,-3.13,3134.5
73.57043,18.871796,-3.08,3137.7
73.57043,18.871761,-3.04,3140.4
73.57043,18.871729,-3.04,3142.9
73.57043,18.871695,-3.01,3145.6
73.57043,18.87166,-2.84,3148.2
73.57043,18.871626,-2.64,3150.9
73.57043,18.871592,-2.48,3153.6
73.57042,18.871557,-2.33,3155.7
73.57042,18.871523,-2.45,3158.4
73.57042,18.871489,-2.48,3161.0
73.57042,18.871454,-2.56,3163.7
73.57042,18.87142,-2.61,3166.4
73.57042,18.871386,-2.49,3169.1
73.57042,18.871353,-2.43,3171.6
73.57041,18.871319,-2.32,3173.7
73.57041,18.871286,-2.25,3176.3
73.57041,18.871252,-2.16,3179.0
73.570404,18.871218,-2.11,3181.1
73.570404,18.871185,-2.03,3183.6
73.570404,18.871151,-1.99,3186.3
73.570404,18.871117,-1.9,3189.0
73.5704,18.871084,-1.85,3191.0
73.5704,18.87105,-1.97,3193.7
73.5704,18.871017,-2.11,3196.3
73.5704,18.870985,-2.27,3198.9
73.5704,18.870953,-2.44,3201.4
73.57039,18.870918,-2.42,3203.6
73.57039,18.870886,-2.46,3206.1
73.57039,18.870852,-2.48,3208.9
73.57038,18.87082,-2.5,3210.9
73.57038,18.870787,-2.51,3213.5
73.57037,18.870754,-2.5,3215.5
73.57037,18.87072,-2.51,3218.2
73.57037,18.870687,-2.48,3220.8
73.57037,18.870655,-2.63,3223.4
73.57037,18.870625,-5.42,3225.8
73.57037,18.870592,-8.36,3228.4
73.57038,18.870562,-11.21,3231.4
73.57038,18.87053,-11.21,3234.0
73.57038,18.870499,-13.95,3236.4
73.57038,18.870466,-16.71,3239.0
73.57038,18.870436,-19.49,3241.4
73.57038,18.870403,-19.45,3244.0
73.57038,18.87037,-19.6,3246.6
73.57038,18.870338,-19.54,3249.2
73.57038,18.870306,-16.63,3251.8
73.57038,18.870274,-13.75,3254.4
73.57038,18.87024,-10.91,3257.2
73.57038,18.870207,-10.93,3259.8
73.57038,18.870174,-8.17,3262.4
73.57038,18.870142,-5.46,3265.0
73.57038,18.870108,-2.72,3267.8
73.57038,18.870075,-2.79,3270.4
73.57038,18.870043,-2.71,3273.0
73.57038,18.87001,-5.49,3275.7
73.57038,18.869978,-8.49,3278.3
73.57037,18.869944,-11.74,3280.5
73.57037,18.869911,-11.74,3283.1
73.57037,18.869879,-11.72,3285.8
73.57037,18.869846,-11.75,3288.4
73.57037,18.869816,-11.72,3290.9
73.57037,18.869783,-11.69,3293.5
73.57037,18.869751,-11.67,3296.2
73.57037,18.869719,-11.64,3298.8
73.570366,18.869686,-8.78,3300.9
73.570366,18.869654,-5.8,3303.5
73.570366,18.869621,-2.57,3306.2
73.570366,18.869589,-2.58,3308.8
73.57036,18.869556,-2.57,3310.9
73.57036,18.869524,-2.56,3313.6
73.57036,18.869492,-2.53,3316.2
73.57035,18.86946,-2.49,3318.3
73.57035,18.869427,-2.42,3321.0
73.57035,18.869392,-2.34,3323.8
73.57034,18.86936,-2.25,3325.9
73.57034,18.869328,-2.27,3328.6
73.570335,18.869295,-2.3,3330.7
73.570335,18.869263,-2.29,3333.4
73.57033,18.86923,-2.3,3335.5
73.57033,18.869198,-2.31,3338.2
73.57032,18.869165,-5.03,3340.3
73.57032,18.869135,-7.76,3342.8
73.57031,18.869102,-7.76,3344.9
73.570305,18.86907,-7.75,3347.1
73.5703,18.86904,-7.74,3349.1
73.5703,18.869007,-10.39,3351.7
73.57029,18.868975,-13.06,3353.9
73.57028,18.868944,-16.03,3355.9
73.570274,18.868912,-19.11,3358.0
73.57027,18.86888,-19.09,3360.2
73.57026,18.868847,-16.36,3362.4
73.57025,18.868816,-13.65,3364.4
73.570244,18.868784,-13.68,3366.5
73.57024,18.868752,-13.74,3368.7
73.57023,18.86872,-13.81,3370.9
73.57022,18.868689,-11.24,3372.9
73.57021,18.868656,-8.5,3375.0
73.570206,18.868624,-5.5,3377.2
73.5702,18.868593,-2.38,3379.2
73.57019,18.86856,-2.37,3381.4
73.57018,18.86853,-2.36,3383.4
73.570175,18.8685,-2.35,3385.5
73.57017,18.868471,-5.21,3387.3
73.57016,18.86844,-8.04,3389.4
73.57015,18.86841,-10.81,3391.4
73.570145,18.868378,-10.7,3393.6
73.57014,18.868345,-10.74,3395.8
73.57013,18.868313,-10.8,3398.0
73.57012,18.86828,-10.87,3400.2
73.570114,18.868248,-10.87,3402.4
73.57011,18.868217,-10.91,3404.5
73.5701,18.868185,-11.0,3406.7
73.57009,18.868155,-8.17,3408.7
73.57008,18.868126,-5.56,3410.6
73.57007,18.868095,-2.96,3412.1
73.57006,18.868065,-2.88,3414.2
73.570045,18.868034,-2.86,3415.7
73.57003,18.868006,-2.83,3417.1
73.57002,18.867975,-2.79,3419.2
73.57001,18.867947,-2.79,3420.6
73.56999,18.867914,-2.75,3422.3
73.56998,18.867886,-5.86,3423.7
73.56996,18.867855,-9.02,3425.3
73.56994,18.867825,-11.99,3426.3
73.56992,18.867794,-11.73,3427.9
73.56991,18.867765,-11.8,3429.3
73.56989,18.867739,-11.82,3430.5
73.56988,18.86771,-11.85,3432.0
73.569855,18.867682,-11.89,3432.9
73.56984,18.867655,-11.97,3434.1
73.569824,18.86763,-12.07,3435.2
73.56981,18.867601,-9.01,3436.7
73.5698,18.867573,-5.97,3438.6
73.569786,18.867542,-2.95,3440.2
73.56977,18.867512,-2.95,3441.8
73.569756,18.867481,-2.96,3443.4
73.56974,18.867449,-2.96,3445.2
73.569725,18.867418,-2.97,3446.8
73.56971,18.86739,-2.98,3448.2
73.569695,18.867361,-2.96,3449.7
73.56969,18.867334,-2.96,3451.5
73.56967,18.86731,-2.95,3452.6
73.569664,18.867287,-3.02,3454.1
73.56966,18.867262,-5.88,3455.7
73.56964,18.867235,-8.93,3457.0
73.569626,18.867207,-12.04,3458.5
73.56961,18.867176,-12.03,3460.1
73.5696,18.86715,-12.0,3461.9
73.56959,18.867119,-11.96,3463.6
73.56957,18.867094,-11.95,3464.7
73.56956,18.867067,-14.93,3466.1
73.56954,18.86704,-17.86,3467.4
73.56952,18.867016,-20.66,3468.0
73.5695,18.86699,-17.6,3469.4
73.56949,18.866966,-14.57,3470.4
73.56947,18.866941,-11.5,3471.5
73.56946,18.866917,-11.56,3472.7
73.56944,18.866894,-14.51,3473.7
73.56943,18.866869,-17.46,3474.9
73.56941,18.866846,-20.41,3475.9
73.5694,18.866823,-17.58,3476.9
73.56938,18.866798,-14.84,3478.1
73.56937,18.866776,-12.15,3479.1
73.56936,18.86675,-15.1,3480.8
73.56934,18.866728,-17.99,3481.8
73.56933,18.866703,-21.02,3483.0
73.56931,18.86668,-23.98,3484.0
73.5693,18.866655,-23.99,3485.2
73.56929,18.866632,-21.03,3486.7
73.569275,18.866608,-18.05,3487.9
73.56926,18.866583,-17.81,3489.1
73.56925,18.866558,-17.52,3490.8
73.56924,18.866533,-20.18,3492.0
73.56923,18.86651,-20.3,3493.5
73.569214,18.866484,-20.5,3494.9
73.5692,18.86646,-20.89,3496.0
73.56918,18.866436,-21.55,3497.2
73.569176,18.866413,-21.34,3498.7
73.56916,18.86639,-24.09,3499.8
73.569145,18.866367,-26.84,3500.8
73.56914,18.866346,-29.52,3502.2
73.56912,18.866323,-32.78,3503.3
73.56911,18.866302,-29.76,3504.1
73.5691,18.866282,-26.72,3505.5
73.569084,18.86626,-23.65,3506.4
73.56907,18.86624,-20.26,3507.3
73.56906,18.866217,-16.68,3508.9
73.569046,18.866196,-14.02,3509.8
73.56904,18.866175,-11.37,3511.1
73.56903,18.866154,-8.72,3512.5
73.56902,18.866133,-6.13,3513.9
73.56901,18.866112,-2.93,3514.8
73.569,18.86609,-2.98,3516.2
73.568985,18.86607,-2.99,3517.1
73.56897,18.866049,-5.62,3518.0
73.56896,18.86603,-8.26,3519.3
73.56895,18.866009,-11.47,3520.2
73.56893,18.865988,-14.76,3521.1
73.568924,18.865967,-18.04,3522.5
73.56891,18.865946,-21.86,3523.4
73.56889,18.865925,-25.7,3524.3
73.568886,18.865904,-29.57,3525.7
73.56888,18.865881,-33.47,3527.3
73.56886,18.86586,-37.38,3528.2
73.568855,18.865837,-38.65,3529.8
73.56885,18.865814,-39.88,3531.4
73.56884,18.865791,-40.53,3533.0
73.568825,18.86577,-41.1,3533.9
73.56882,18.865747,-41.67,3535.5
73.56881,18.865726,-41.71,3536.9
73.568794,18.865704,-41.72,3538.0
73.56879,18.86568,-41.72,3539.6
73.56878,18.86566,-41.71,3541.0
73.56877,18.865639,-41.69,3542.4
73.568756,18.865616,-41.69,3543.5
73.56875,18.865595,-41.69,3545.0
73.56874,18.865572,-41.7,3546.6
73.56873,18.865551,-41.72,3548.0
73.56872,18.865528,-41.75,3549.1
73.56871,18.865507,-41.8,3550.5
73.5687,18.865484,-41.85,3552.1
73.568695,18.865463,-41.91,3553.6
73.56869,18.865442,-41.96,3555.0
73.56867,18.86542,-42.0,3556.1
73.568665,18.865398,-42.0,3557.5
73.56866,18.86538,-41.96,3558.8
73.56864,18.865358,-41.87,3559.8
73.568634,18.86534,-41.72,3561.0
73.56862,18.86532,-41.5,3561.8
73.5686,18.865303,-41.24,3562.5
73.56859,18.865284,-40.96,3563.3
73.56857,18.865267,-40.65,3563.9
73.56856,18.865248,-40.35,3564.7
73.56854,18.86523,-40.06,3565.3
73.56853,18.865213,-39.83,3566.0
73.56851,18.865196,-39.67,3566.6
73.568504,18.865181,-39.58,3567.5
73.56849,18.865166,-39.56,3568.0
73.568474,18.86515,-39.64,3568.5
73.56846,18.865135,-39.78,3568.9
73.56845,18.865122,-39.96,3569.7
73.568436,18.865108,-40.18,3570.0
73.56843,18.865097,-40.43,3570.6
73.56841,18.865084,-40.7,3570.9
73.568405,18.865072,-40.96,3571.4
73.56839,18.865059,-41.24,3571.7
73.56838,18.865047,-41.51,3572.3
73.56837,18.865034,-41.76,3572.6
73.56835,18.86502,-42.01,3572.9
73.568344,18.865007,-41.62,3573.7
73.56833,18.864996,-41.06,3573.8
73.56832,18.864983,-41.06,3574.6
73.568306,18.86497,-39.97,3574.9
73.5683,18.864956,-38.97,3575.7
73.56828,18.864943,-38.34,3576.0
73.568275,18.864931,-37.24,3576.6
73.56827,18.864918,-36.28,3577.4
73.56825,18.864906,-35.31,3577.5
73.568245,18.864895,-34.25,3578.1
73.56823,18.864883,-33.81,3578.2
73.56822,18.86487,-33.48,3579.0
73.568214,18.864859,-32.54,3579.6
73.5682,18.864847,-32.64,3579.7
73.56819,18.864836,-32.63,3580.3
73.568184,18.864824,-32.24,3580.9
73.56817,18.864813,-32.27,3581.1
73.56816,18.864801,-32.13,3581.7
73.56815,18.86479,-32.0,3582.3
73.568146,18.864777,-31.94,3583.1
73.56813,18.864765,-29.12,3583.2
73.56812,18.864756,-26.34,3583.6
73.568115,18.864744,-26.41,3584.2
73.5681,18.864733,-26.51,3584.4
73.56809,18.864721,-26.62,3585.0
73.568085,18.864712,-26.77,3585.4
73.56807,18.8647,-26.99,3585.6
73.56806,18.864689,-27.22,3586.2
73.568054,18.86468,-27.5,3586.6
73.56804,18.864668,-27.8,3586.8
73.56803,18.864656,-30.86,3587.4
73.56802,18.864647,-33.98,3587.8
73.568016,18.864635,-34.24,3588.4
73.568,18.864626,-34.47,3588.4
73.56799,18.864616,-34.67,3588.9
73.567986,18.864607,-34.79,3589.3
73.56798,18.8646,-34.87,3589.5
73.56797,18.86459,-34.91,3590.0
73.56796,18.864582,-34.89,3590.2
73.567955,18.864574,-34.84,3590.5
73.56795,18.864567,-34.84,3590.8
73.56794,18.864561,-34.7,3590.8
73.56793,18.864553,-34.98,3591.1
73.567924,18.864548,-35.41,3591.2
73.56792,18.86454,-35.97,3591.4
73.56791,18.864534,-36.68,3591.5
73.5679,18.864529,-33.44,3591.6
73.567894,18.864523,-33.06,3591.7
73.56789,18.864517,-29.84,3591.8
73.56788,18.864511,-26.62,3591.9
73.56787,18.864506,-26.02,3592.0
73.56787,18.864502,-26.02,3592.3
73.56786,18.864496,-25.79,3592.4
73.567856,18.864492,-25.56,3592.3
73.56785,18.864489,-25.57,3592.2
73.56784,18.864485,-25.42,3592.1
73.56783,18.864481,-29.22,3592.0
73.567825,18.864477,-30.19,3592.0
73.56782,18.864475,-33.99,3591.7
73.56781,18.864471,-37.78,3591.6
73.5678,18.86447,-38.91,3591.3
73.56928,18.866688,-27.13,3481.4
73.569275,18.866674,-27.57,3482.0
73.56926,18.866661,-27.39,3482.2
73.56925,18.86665,-27.22,3482.7
73.56924,18.866638,-27.08,3482.8
73.56922,18.866627,-26.93,3482.8
73.569214,18.866617,-29.69,3483.2
73.5692,18.866608,-32.54,3483.0
73.56918,18.8666,-32.56,3482.7
73.56917,18.86659,-32.6,3482.6
73.56915,18.866583,-32.63,3482.3
73.56914,18.866575,-32.06,3482.0
73.56912,18.86657,-32.11,3481.5
73.56911,18.866562,-32.19,3481.2
73.569084,18.866554,-32.26,3480.4
73.56906,18.866549,-32.36,3479.4
73.569046,18.86654,-32.48,3479.1
73.569016,18.866535,-32.56,3477.7
73.56899,18.866531,-32.68,3476.6
73.56897,18.866528,-32.87,3475.5
73.56894,18.866524,-32.87,3473.9
73.56892,18.86652,-29.87,3472.8
73.568886,18.866518,-26.9,3471.0
73.56886,18.866514,-26.91,3469.9
73.56883,18.866514,-27.09,3467.9
73.56881,18.866512,-27.41,3466.7
73.56879,18.866512,-27.76,3465.2
73.56876,18.866512,-27.59,3463.8
73.56874,18.866514,-27.51,3462.2
73.56872,18.866514,-27.49,3460.7
73.5687,18.866516,-27.7,3459.6
73.56869,18.866518,-30.99,3458.4
73.568665,18.866522,-34.35,3456.7
73.56866,18.866526,-34.77,3455.8
73.56864,18.866533,-35.0,3454.2
73.56863,18.866539,-34.88,3452.7
73.56862,18.866547,-34.66,3451.6
73.56861,18.866556,-34.91,3450.2
73.568596,18.866566,-35.08,3448.4
73.568596,18.866575,-32.02,3447.6
73.56859,18.866587,-28.93,3446.1
73.56858,18.8666,-28.81,3444.4
73.56858,18.866611,-28.64,3443.4
73.56858,18.866627,-28.39,3442.0
73.56857,18.866642,-28.13,3440.2
73.56857,18.866657,-28.06,3438.8
73.56858,18.866673,-28.0,3438.0
73.56858,18.866692,-27.95,3436.3
73.56859,18.866707,-27.93,3435.4
73.568596,18.866726,-31.02,3434.2
73.5686,18.866745,-34.11,3433.0
73.56861,18.866764,-31.82,3431.7
73.56863,18.866785,-31.82,3430.8
73.56864,18.866806,-31.82,3429.9
73.56866,18.866827,-31.88,3429.1
73.56867,18.866848,-31.95,3428.2
73.56869,18.866869,-32.03,3427.3
73.5687,18.86689,-32.11,3426.4
73.56871,18.866913,-32.19,3424.8
73.568726,18.866936,-32.25,3423.8
73.56874,18.866959,-32.38,3422.7
73.568756,18.866982,-34.61,3421.7
73.56876,18.867004,-34.56,3420.2
73.56878,18.867027,-34.49,3419.1
73.56879,18.867052,-34.36,3417.4
73.5688,18.867075,-34.18,3416.4
73.56882,18.8671,-33.99,3415.2
73.568825,18.867125,-33.73,3413.5
73.56884,18.86715,-33.46,3412.3
73.56885,18.867174,-33.19,3410.6
73.56886,18.8672,-32.8,3409.2
73.56887,18.867224,-32.61,3407.7
73.56888,18.867247,-32.32,3406.2
73.56889,18.86727,-31.85,3405.2
73.5689,18.867296,-31.56,3403.3
73.56892,18.867323,-31.29,3402.0
73.56893,18.867348,-31.03,3400.8
73.56894,18.867374,-30.8,3398.9
73.568954,18.8674,-30.59,3397.8
73.56896,18.867424,-30.39,3396.1
73.56898,18.867447,-29.48,3395.1
73.568985,18.867472,-29.31,3393.4
73.569,18.867496,-29.23,3392.2
73.569016,18.867521,-29.32,3391.1
73.56902,18.867546,-29.25,3389.4
73.56904,18.867573,-29.22,3388.1
73.56905,18.867598,-29.18,3386.9
73.56906,18.867622,-29.58,3385.3
73.56908,18.867647,-29.57,3384.1
73.569084,18.867674,-29.59,3382.3
73.5691,18.867699,-30.37,3381.1
73.569115,18.867725,-30.4,3379.8
73.56912,18.867752,-30.42,3378.0
73.56914,18.867777,-30.42,3376.9
73.56915,18.867804,-30.4,3375.6
73.56916,18.86783,-30.36,3373.8
73.569176,18.867855,-30.32,3372.6
73.56918,18.86788,-29.85,3371.0
73.5692,18.867907,-29.76,3369.7
73.569214,18.867933,-26.97,3368.4
73.56923,18.86796,-26.7,3367.1
73.56924,18.867987,-26.48,3365.3
73.56925,18.868011,-26.28,3364.2
73.56927,18.868036,-26.13,3363.1
73.56928,18.868063,-23.4,3361.8
73.56929,18.868088,-20.67,3360.2
73.569305,18.868113,-20.47,3359.1
73.56932,18.868137,-20.26,3358.0
73.569336,18.868162,-20.06,3356.9
73.56935,18.868187,-22.57,3355.8
73.56937,18.868214,-20.03,3354.5
73.56938,18.86824,-17.47,3353.3
73.5694,18.868265,-14.93,3352.2
73.56941,18.868292,-12.39,3350.9
73.56942,18.868317,-12.45,3349.3
73.569435,18.868343,-12.55,3348.1
73.56945,18.868368,-10.12,3347.0
73.569466,18.868395,-7.76,3345.7
73.56948,18.868422,-5.45,3344.5
73.569496,18.868448,-3.11,3343.3
73.56951,18.868475,-3.04,3342.0
73.56953,18.868502,-3.0,3340.8
73.56955,18.86853,-2.95,3339.9
73.569565,18.868557,-2.9,3338.7
73.56958,18.868584,-2.84,3337.5
73.56959,18.868608,-2.75,3335.9
73.5696,18.868635,-2.67,3334.7
73.56962,18.86866,-4.74,3333.7
73.56963,18.868687,-6.8,3332.4
73.56965,18.868711,-6.61,3331.4
73.569664,18.868738,-6.69,3330.2
73.56968,18.868763,-6.72,3329.2
73.5697,18.86879,-6.78,3328.5
73.56972,18.868816,-6.84,3327.3
73.56973,18.868841,-6.88,3326.3
73.569756,18.868868,-6.93,3325.6
73.56977,18.868893,-6.99,3324.6
73.569786,18.868917,-4.89,3323.5
73.56981,18.868944,-2.59,3322.9
73.569824,18.868969,-4.79,3321.9
73.56985,18.868994,-7.01,3321.4
73.56986,18.869019,-9.25,3320.4
73.569885,18.869043,-9.22,3319.9
73.5699,18.869068,-9.17,3318.9
73.56992,18.869093,-9.12,3318.4
73.56994,18.869118,-9.08,3317.4
73.56996,18.869144,-9.03,3316.8
73.56998,18.86917,-8.96,3315.8
73.56999,18.869196,-9.27,3314.7
73.57001,18.86922,-7.31,3313.7
73.57002,18.869247,-5.32,3312.6
73.57004,18.869274,-3.0,3311.4
73.57005,18.869303,-2.98,3310.1
73.57007,18.86933,-2.96,3309.0
73.57008,18.869358,-2.93,3307.7
73.5701,18.869385,-2.92,3306.6
73.570114,18.869413,-2.89,3305.3
73.57012,18.869442,-2.9,3303.5
73.57014,18.869469,-2.74,3302.4
73.57015,18.869497,-2.61,3301.1
73.57017,18.869526,-2.3,3299.8
73.57018,18.869553,-2.31,3298.7
73.5702,18.869581,-2.31,3297.5
73.570206,18.869608,-2.33,3295.8
73.57022,18.869637,-2.35,3294.6
73.57024,18.869663,-2.36,3293.5
73.570244,18.86969,-2.37,3291.8
73.57026,18.869719,-2.38,3290.6
73.570274,18.869745,-2.38,3289.5
73.57028,18.869768,-2.4,3288.2
73.5703,18.869793,-5.47,3287.3
73.570305,18.869814,-8.65,3286.1
73.57032,18.869837,-11.99,3285.3
73.57033,18.86986,-15.4,3284.0
73.57034,18.86988,-18.95,3283.4
73.57036,18.869902,-22.57,3282.8
73.570366,18.869923,-22.85,3281.7
73.57038,18.869946,-22.79,3280.9
73.57039,18.869967,-25.82,3279.8
73.570404,18.869987,-28.9,3279.2
73.57042,18.870008,-29.22,3278.6
73.57043,18.87003,-29.22,3277.4
73.57044,18.87005,-28.99,3276.8
73.57045,18.870071,-28.73,3275.7
73.570465,18.870094,-28.35,3275.0
73.57047,18.870115,-27.92,3273.8
73.57049,18.870136,-30.76,3273.3
73.570496,18.870155,-33.92,3272.3
73.57051,18.870178,-33.94,3271.5
73.57052,18.8702,-33.86,3270.4
73.57053,18.870224,-33.6,3269.5
73.57054,18.870247,-33.51,3268.3
73.57056,18.870274,-33.24,3267.2
73.570564,18.870298,-32.92,3265.8
73.57058,18.870323,-32.54,3264.9
73.57059,18.87035,-32.85,3263.4
73.570595,18.870378,-33.3,3261.6
73.5706,18.870405,-30.07,3260.1
73.57061,18.870434,-29.51,3258.3
73.570625,18.870462,-28.96,3257.2
73.57063,18.87049,-28.47,3255.6
73.57064,18.870518,-28.01,3253.9
73.57065,18.870546,-27.7,3252.2
73.570656,18.870573,-24.85,3250.6
73.57066,18.8706,-24.56,3249.1
73.57067,18.870628,-23.54,3247.4
73.57068,18.870657,-19.94,3245.7
73.57069,18.870686,-20.03,3244.0
73.570694,18.870714,-17.49,3242.3
73.5707,18.870743,-14.98,3240.6
73.57071,18.87077,-12.48,3239.1
73.57071,18.870798,-10.04,3236.8
73.57072,18.870827,-7.74,3235.1
73.570724,18.870855,-7.98,3233.4
73.57073,18.870882,-5.73,3231.9
73.57073,18.87091,-6.57,3229.6
73.57074,18.87094,-9.9,3228.0
73.57075,18.870968,-13.23,3226.3
73.57075,18.870996,-16.5,3224.0
73.570755,18.871025,-19.7,3222.4
73.570755,18.871054,-22.86,3220.1
73.57076,18.871082,-25.92,3218.5
73.57076,18.871109,-28.8,3216.4
73.57076,18.871138,-31.63,3214.2
73.57077,18.871166,-34.39,3212.5
73.57077,18.871195,-33.99,3210.3
73.57077,18.871223,-33.57,3208.0
73.57077,18.871252,-33.12,3205.8
73.57077,18.871279,-32.67,3203.7
73.57077,18.87131,-32.26,3201.4
73.57077,18.871338,-31.75,3199.1
73.57076,18.871367,-28.57,3196.3
73.570755,18.871393,-25.44,3193.7
73.57074,18.87142,-25.16,3190.5
73.57073,18.871445,-24.97,3188.0
73.57072,18.871471,-24.87,3184.7
73.5707,18.871496,-24.84,3181.7
73.57069,18.87152,-21.96,3178.8
73.57066,18.87154,-19.1,3175.4
73.57064,18.871557,-16.25,3172.3
73.57062,18.871574,-16.68,3169.3
73.570595,18.87159,-19.87,3166.4
73.570564,18.871605,-23.1,3162.9
73.57054,18.87162,-23.6,3160.0
73.57052,18.871635,-24.1,3157.1
73.57049,18.871649,-24.61,3153.7
73.570465,18.871664,-25.12,3150.8
